Region,State,City,SubCategory,ProductName,Quantity,Sales,Profit
East,"New York","New York City",Storage,"Space Solutions Industrial Galvanized Steel Shelving.",1,78.8,1.58
East,"New York","New York City",Storage,"Staple magnet",5,49.5,13.649999999999999
East,"New York","New York City",Storage,"Steel Personal Filing/Posting Tote",7,248.57,67.11
East,"New York","New York City",Storage,"Super Decoflex Portable Personal File",3,44.94,12.58
East,"New York","New York City",Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",8,124.08,32.26
East,"New York","New York City",Storage,"Tenex Personal Project File with Scoop Front Design, Black",3,40.44,10.51
East,"New York","New York City",Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2,33.82,9.13
East,"New York","New York City",Storage,"Tennsco 6- and 18-Compartment Lockers",6,1,286.38
East,"New York","New York City",Storage,"Tennsco Double-Tier Lockers",4,900.08,117.01
East,"New York","New York City",Storage,"Tennsco Lockers, Gray",2,41.96,2.94
East,"New York","New York City",Storage,"Tennsco Lockers, Sand",4,83.92,20.14
East,"New York","New York City",Storage,"Tennsco Single-Tier Lockers",1,375.34,18.77
East,"New York","New York City",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4,1,55.9
East,"New York","New York City",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",1,43.57,13.07
East,"New York","New York City",Storage,"Woodgrain Magazine Files by Perma",5,14.9,1.04
East,"New York","New York City",Storage,"X-Rack File for Hanging Folders",4,45.16,11.74
East,"New York","New York City",Storage,NULL,294,14926.179999999991,3453.0500000000006
East,"New York","New York City",Supplies,"Acme 10" Easy Grip Assistive Scissors"",11,192.82999999999998,57.85
East,"New York","New York City",Supplies,"Acme Box Cutter Scissors",10,102.3,26.6
East,"New York","New York City",Supplies,"Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles",1,6.84,1.85
East,"New York","New York City",Supplies,"Acme Kleen Earth Office Shears",2,7.76,2.25
East,"New York","New York City",Supplies,"Acme Preferred Stainless Steel Scissors",9,51.12,14.83
East,"New York","New York City",Supplies,"Acme Serrated Blade Letter Opener",2,6.36,0.06
East,"New York","New York City",Supplies,"Acme Value Line Scissors",6,21.9,6.58
East,"New York","New York City",Supplies,"Compact Automatic Electric Letter Opener",3,357.93,7.16
East,"New York","New York City",Supplies,"Fiskars Home & Office Scissors",4,35.52,9.95
East,"New York","New York City",Supplies,"Fiskars Softgrip Scissors",15,164.7,46.11
East,"New York","New York City",Supplies,"Letter Slitter",2,5.04,0.15
East,"New York","New York City",Supplies,"Premier Automatic Letter Opener",1,240.37,7.21
East,"New York","New York City",Supplies,"Premier Electric Letter Opener",3,347.58,17.38
East,"New York","New York City",Supplies,"Staple remover",8,63.84,18.51
East,"New York","New York City",Supplies,NULL,77,1604.0899999999997,216.49
East,"New York","New York City",Tables,"Anderson Hickey Conga Table Tops & Accessories",3,27.41,-14.16
East,"New York","New York City",Tables,"Balt Solid Wood Round Tables",4,1,-553.65
East,"New York","New York City",Tables,"Balt Split Level Computer Training Table",2,166.5,-66.6
East,"New York","New York City",Tables,"Bevis Oval Conference Table, Walnut",4,626.36,-240.1
East,"New York","New York City",Tables,"Bevis Round Bullnose 29" High Table Top"",7,1,-290.88
East,"New York","New York City",Tables,"Bretford CR4500 Series Slim Rectangular Table",5,1,-295.98
East,"New York","New York City",Tables,"Bretford CR8500 Series Meeting Room Furniture",2,481.18,-120.29
East,"New York","New York City",Tables,"Bretford Rectangular Conference Table Tops",7,1,-447.59
East,"New York","New York City",Tables,"Bush Advantage Collection Racetrack Conference Table",5,255.53,-466.63
East,"New York","New York City",Tables,"Chromcraft 48" x 96"" Racetrack Double Pedestal Table"",2,384.77,-115.43
East,"New York","New York City",Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",1,330.59,-115.71
East,"New York","New York City",Tables,"Chromcraft Rectangular Conference Tables",3,426.54,-113.75
East,"New York","New York City",Tables,"Chromcraft Round Conference Tables",5,522.87,-165.57999999999998
East,"New York","New York City",Tables,"Hon 30" x 60"" Table with Locking Drawer"",3,613.91,-122.78
East,"New York","New York City",Tables,"Hon 61000 Series Interactive Training Tables",5,133.29,-48.870000000000005
East,"New York","New York City",Tables,"KI Adjustable-Height Table",9,464.29,-108.33
East,"New York","New York City",Tables,"KI Conference Tables",9,382.81,-153.12
East,"New York","New York City",Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2,344.22,-103.27
East,"New York","New York City",Tables,NULL,78,5164.270000000001,-3542.72
East,"New York","New York City",NULL,NULL,3417,124285.00000000001,39974.98999999997
East,"New York","Niagara Falls",Art,"Newell 340",6,17.28,5.01
East,"New York","Niagara Falls",Art,NULL,6,17.28,5.01
East,"New York","Niagara Falls",Binders,"GBC Plastic Binding Combs",3,17.71,6.42
East,"New York","Niagara Falls",Binders,NULL,3,17.71,6.42
East,"New York","Niagara Falls",Phones,"Cisco SPA112 2 Port Phone Adapter",3,164.85,47.81
East,"New York","Niagara Falls",Phones,NULL,3,164.85,47.81
East,"New York","Niagara Falls",NULL,NULL,12,199.84,59.24
East,"New York",Oceanside,Accessories,"AmazonBasics 3-Button USB Wired Mouse",2,13.98,6.01
East,"New York",Oceanside,Accessories,"Logitech?VX Revolution Cordless Laser Mouse for Notebooks (Black)",5,899.95,54
East,"New York",Oceanside,Accessories,NULL,7,913.9300000000001,60.01
East,"New York",Oceanside,Binders,"DXL Angle-View Binders with Locking Rings, Black",3,14.38,4.85
East,"New York",Oceanside,Binders,"GBC Imprintable Covers",9,79.06,28.66
East,"New York",Oceanside,Binders,"Wilson Jones 1" Hanging DublLock Ring Binders"",3,12.67,4.44
East,"New York",Oceanside,Binders,NULL,15,106.11,37.949999999999996
East,"New York",Oceanside,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",2,271.76,48.31
East,"New York",Oceanside,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",3,542.65,102.5
East,"New York",Oceanside,Chairs,NULL,5,814.41,150.81
East,"New York",Oceanside,Envelopes,"Poly String Tie Envelopes",6,12.24,5.75
East,"New York",Oceanside,Envelopes,NULL,6,12.24,5.75
East,"New York",Oceanside,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3,34.44,16.19
East,"New York",Oceanside,Fasteners,NULL,3,34.44,16.19
East,"New York",Oceanside,Furnishings,"9-3/4 Diameter Round Wall Clock",5,68.95,28.96
East,"New York",Oceanside,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",2,18.96,8.53
East,"New York",Oceanside,Furnishings,"G.E. Longer-Life Indoor Recessed Floodlight Bulbs",2,13.28,6.37
East,"New York",Oceanside,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",1,14.98,6.89
East,"New York",Oceanside,Furnishings,"Master Caster Door Stop, Brown",4,20.32,6.91
East,"New York",Oceanside,Furnishings,NULL,14,136.49,57.66
East,"New York",Oceanside,Labels,"Avery 520",2,6.3,3.02
East,"New York",Oceanside,Labels,NULL,2,6.3,3.02
East,"New York",Oceanside,Machines,"Ativa MDM8000 8-Sheet Micro-Cut Shredder",7,629.93,296.07
East,"New York",Oceanside,Machines,NULL,7,629.93,296.07
East,"New York",Oceanside,Paper,"Xerox 1964",8,182.72,84.05
East,"New York",Oceanside,Paper,NULL,8,182.72,84.05
East,"New York",Oceanside,Phones,"iOttie HLCRIO102 Car Mount",2,39.98,2
East,"New York",Oceanside,Phones,NULL,2,39.98,2
East,"New York",Oceanside,Storage,"Personal Folder Holder, Ebony",3,33.63,10.09
East,"New York",Oceanside,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",3,296.37,80.02
East,"New York",Oceanside,Storage,"Tennsco Industrial Shelving",5,244.55,4.89
East,"New York",Oceanside,Storage,NULL,11,574.55,95
East,"New York",Oceanside,Tables,"Bevis Traditional Conference Table Top, Plinth Base",2,400.03,-153.35
East,"New York",Oceanside,Tables,NULL,2,400.03,-153.35
East,"New York",Oceanside,NULL,NULL,82,3851.13,655.1599999999999
East,"New York",Rochester,Accessories,"Maxell 4.7GB DVD-RW 3/Pack",1,31.95,2.24
East,"New York",Rochester,Accessories,NULL,1,31.95,2.24
East,"New York",Rochester,Appliances,"Belkin 6 Outlet Metallic Surge Strip",3,32.67,8.49
East,"New York",Rochester,Appliances,NULL,3,32.67,8.49
East,"New York",Rochester,Art,"Faber Castell Col-Erase Pencils",3,14.67,6.01
East,"New York",Rochester,Art,"Sanford Liquid Accent Highlighters",2,13.36,4.94
East,"New York",Rochester,Art,NULL,5,28.03,10.95
East,"New York",Rochester,Binders,"Acco 3-Hole Punch",3,10.51,3.68
East,"New York",Rochester,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity"",4,33.38,10.43
East,"New York",Rochester,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11""",2,6.1,2.06
East,"New York",Rochester,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2" x 8 1/2"""",9,26.42,9.58
East,"New York",Rochester,Binders,"GBC Ibimaster 500 Manual ProClick Binding System",2,1,456.59
East,"New York",Rochester,Binders,"Ibico EB-19 Dual Function Manual Binding System",2,276.78,89.95
East,"New York",Rochester,Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",1,6.98,2.36
East,"New York",Rochester,Binders,NULL,23,361.16999999999996,574.65
East,"New York",Rochester,Envelopes,"Colored Envelopes",3,11.07,5.09
East,"New York",Rochester,Envelopes,NULL,3,11.07,5.09
East,"New York",Rochester,Furnishings,"Dax Clear Box Frame",2,17.46,5.94
East,"New York",Rochester,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",11,69.08,29.01
East,"New York",Rochester,Furnishings,"Eldon Delta Triangular Chair Mat, 52" x 58""",1,37.93,6.83
East,"New York",Rochester,Furnishings,"Tenex Chairmat w/ Average Lip, 45" x 53"""",5,756.8,75.68
East,"New York",Rochester,Furnishings,NULL,19,881.27,117.46000000000001
East,"New York",Rochester,Labels,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",7,21.56,10.35
East,"New York",Rochester,Labels,NULL,7,21.56,10.35
East,"New York",Rochester,Paper,"Xerox 1887",7,132.79,63.74
East,"New York",Rochester,Paper,"Xerox 1967",2,12.96,6.22
East,"New York",Rochester,Paper,"Xerox 1969",2,11.56,5.66
East,"New York",Rochester,Paper,"Xerox 219",7,45.36,21.77
East,"New York",Rochester,Paper,"Xerox 227",1,6.48,3.11
East,"New York",Rochester,Paper,"Xerox 23",2,12.96,6.22
East,"New York",Rochester,Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",5,26.4,11.88
East,"New York",Rochester,Paper,NULL,26,248.51000000000002,118.6
East,"New York",Rochester,Phones,"AT&T SB67148 SynJ",4,263.96,71.27
East,"New York",Rochester,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",3,35.88,10.05
East,"New York",Rochester,Phones,"Jabra Supreme Plus Driver Edition?Headset",3,359.97,100.79
East,"New York",Rochester,Phones,"Panasonic Kx-TS550",1,45.99,13.34
East,"New York",Rochester,Phones,"Samsung Galaxy S4",1,625.99,187.8
East,"New York",Rochester,Phones,NULL,12,1331.79,383.25
East,"New York",Rochester,Storage,"Eldon Base for stackable storage shelf, platinum",3,116.82,5.84
East,"New York",Rochester,Storage,"Fellowes Officeware Wire Shelving",5,449.15,8.98
East,"New York",Rochester,Storage,"Hot File 7-Pocket, Floor Stand",3,535.41,160.62
East,"New York",Rochester,Storage,"Steel Personal Filing/Posting Tote",4,142.04,38.35
East,"New York",Rochester,Storage,"X-Rack File for Hanging Folders",2,22.58,5.87
East,"New York",Rochester,Storage,NULL,17,1266,219.66
East,"New York",Rochester,Tables,"Hon 2111 Invitation Series Corner Table",3,376.87,-213.56
East,"New York",Rochester,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1,209.67,-13.98
East,"New York",Rochester,Tables,NULL,4,586.54,-227.54
East,"New York",Rochester,NULL,NULL,120,4800.5599999999995,1223.1999999999998
East,"New York",Rome,Art,"Barrel Sharpener",9,32.13,8.35
East,"New York",Rome,Art,"Newell 32",1,2.88,0.81
East,"New York",Rome,Art,NULL,10,35.010000000000005,9.16
East,"New York",Rome,Chairs,"Global Fabric Manager's Chair, Dark Gray",1,90.88,15.15
East,"New York",Rome,Chairs,NULL,1,90.88,15.15
East,"New York",Rome,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",4,39.08,14.46
East,"New York",Rome,Furnishings,NULL,4,39.08,14.46
East,"New York",Rome,Paper,"Southworth 25% Cotton Premium Laser Paper and Envelopes",5,99.9,47.95
East,"New York",Rome,Paper,NULL,5,99.9,47.95
East,"New York",Rome,Phones,"Avaya 5420 Digital phone",2,269.98,67.5
East,"New York",Rome,Phones,NULL,2,269.98,67.5
East,"New York",Rome,NULL,NULL,22,534.85,154.22
East,"New York",Troy,Accessories,"Imation?8gb Micro Traveldrive Usb 2.0?Flash Drive",2,30,3.3
East,"New York",Troy,Accessories,"Logitech Trackman Marble Mouse",3,89.97,37.79
East,"New York",Troy,Accessories,NULL,5,119.97,41.089999999999996
East,"New York",Troy,Art,"Prang Dustless Chalk Sticks",1,1.68,0.84
East,"New York",Troy,Art,"Sanford Liquid Accent Highlighters",9,60.12,22.24
East,"New York",Troy,Art,NULL,10,61.8,23.08
East,"New York",Troy,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3,9.91,3.35
East,"New York",Troy,Binders,"Plastic Binding Combs",4,48.48,16.36
East,"New York",Troy,Binders,NULL,7,58.39,19.71
East,"New York",Troy,Chairs,"Global Armless Task Chair, Royal Blue",2,109.76,8.54
East,"New York",Troy,Chairs,"Novimex Turbo Task Chair",5,319.41,7.1
East,"New York",Troy,Chairs,NULL,7,429.17,15.639999999999999
East,"New York",Troy,Envelopes,"Staple envelope",8,247.84,121.44
East,"New York",Troy,Envelopes,NULL,8,247.84,121.44
East,"New York",Troy,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",2,82.64,7.44
East,"New York",Troy,Furnishings,"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp",3,40.2,19.3
East,"New York",Troy,Furnishings,NULL,5,122.84,26.740000000000002
East,"New York",Troy,Paper,"Array Parchment Paper, Assorted Colors",2,14.56,6.99
East,"New York",Troy,Paper,"Xerox 232",5,32.4,15.55
East,"New York",Troy,Paper,NULL,7,46.96,22.54
East,"New York",Troy,Storage,"Home/Office Personal File Carts",6,208.56,52.14
East,"New York",Troy,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2,31.02,8.07
East,"New York",Troy,Storage,NULL,8,239.58,60.21
East,"New York",Troy,NULL,NULL,57,1326.55,330.45
East,"New York",Utica,Accessories,"Logitech G600 MMO Gaming Mouse",1,79.99,28.8
East,"New York",Utica,Accessories,NULL,1,79.99,28.8
East,"New York",Utica,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"""",3,12.91,4.68
East,"New York",Utica,Binders,"Pressboard Data Binders by Wilson Jones",4,17.09,5.77
East,"New York",Utica,Binders,NULL,7,30,10.45
East,"New York",Utica,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2,40.48,14.57
East,"New York",Utica,Furnishings,NULL,2,40.48,14.57
East,"New York",Utica,Labels,"Avery Address/Shipping Labels for Typewriters, 4" x 2"""",9,93.15,44.71
East,"New York",Utica,Labels,"Avery File Folder Labels",4,11.52,5.64
East,"New York",Utica,Labels,NULL,13,104.67,50.35
East,"New York",Utica,Phones,"ClearSounds CSC500 Amplified Spirit Phone Corded phone",4,279.96,78.39
East,"New York",Utica,Phones,"iOttie HLCRIO102 Car Mount",6,119.94,6
East,"New York",Utica,Phones,NULL,10,399.9,84.39
East,"New York",Utica,NULL,NULL,33,655.04,188.56
East,"New York",Watertown,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",1,19.9,8.96
East,"New York",Watertown,Appliances,"Staple holder",3,35.91,9.7
East,"New York",Watertown,Appliances,NULL,4,55.809999999999995,18.66
East,"New York",Watertown,Binders,"Fellowes PB200 Plastic Comb Binding Machine",5,679.96,220.99
East,"New York",Watertown,Binders,"GBC DocuBind TL200 Manual Binding Machine",5,895.92,302.37
East,"New York",Watertown,Binders,NULL,10,1575.88,523.36
East,"New York",Watertown,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",7,1,196.69
East,"New York",Watertown,Bookcases,NULL,7,1,196.69
East,"New York",Watertown,Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",2,462.56,97.65
East,"New York",Watertown,Chairs,"Situations Contoured Folding Chairs, 4/Set",3,191.65,31.94
East,"New York",Watertown,Chairs,NULL,5,654.21,129.59
