Order No,Sales($),Quantity,Discount,Profit($),Price($)
6130,53.25 ,3,0,20.77 ,53.25 
6131,3.76 ,2,0,1.32 ,3.76 
6132,767.21 ,14,0.1,161.97 ,852.46 
6133,163.96 ,5,0.2,59.44 ,204.95 
6134,161.28 ,2,0.2,12.10 ,201.60 
6135,192.80 ,4,0,55.91 ,192.80 
6136,27.70 ,3,0.2,3.46 ,34.62 
6137,73.16 ,6,0.8,-186.57 ,365.82 
6138,32.06 ,6,0.2,11.22 ,40.08 
6139,205.67 ,2,0.15,-12.10 ,241.96 
6140,115.44 ,3,0,30.01 ,115.44 
6141,274.80 ,5,0,134.65 ,274.80 
6142,195.64 ,4,0,3.91 ,195.64 
6143,257.98 ,2,0,74.81 ,257.98 
6144,119.04 ,6,0,48.81 ,119.04 
6145,20.07 ,3,0,9.23 ,20.07 
6146,11.76 ,4,0,3.18 ,11.76 
6147,11.76 ,4,0,3.18 ,11.76 
6148,40.74 ,2,0.2,14.77 ,50.92 
6149,201.58 ,2,0.2,12.60 ,251.98 
6150,340.70 ,6,0.2,-34.07 ,425.88 
6151,354.90 ,5,0,88.73 ,354.90 
6152,"1,198.33 ",10,0.15,70.49 ,"1,409.80 "
6153,87.92 ,4,0,0.88 ,87.92 
6154,51.97 ,2,0.2,10.39 ,64.96 
6155,51.34 ,3,0.2,5.78 ,64.17 
6156,332.70 ,1,0.2,33.27 ,415.88 
6157,42.41 ,3,0.2,9.54 ,53.01 
6158,81.54 ,3,0,38.32 ,81.54 
6159,167.28 ,12,0,23.42 ,167.28 
6160,772.68 ,4,0,108.18 ,772.68 
6161,323.98 ,3,0.2,28.35 ,404.97 
6162,11.81 ,4,0.2,3.99 ,14.76 
6163,26.16 ,3,0.2,1.96 ,32.70 
6164,33.57 ,5,0.7,-25.74 ,111.90 
6165,4.99 ,3,0.2,1.37 ,6.24 
6166,20.02 ,3,0.2,5.50 ,25.02 
6167,170.24 ,2,0.2,53.20 ,212.80 
6168,117.46 ,3,0.2,44.05 ,146.82 
6169,22.96 ,2,0,11.25 ,22.96 
6170,13.36 ,2,0,6.41 ,13.36 
6171,34.25 ,3,0.2,11.56 ,42.81 
6172,3.52 ,2,0,1.02 ,3.52 
6173,26.70 ,5,0,12.55 ,26.70 
6174,21.20 ,2,0,9.12 ,21.20 
6175,838.38 ,2,0,226.36 ,838.38 
6176,"1,690.04 ",4,0,422.51 ,"1,690.04 "
6177,85.96 ,7,0,24.07 ,85.96 
6178,121.96 ,2,0,57.32 ,121.96 
6179,23.92 ,4,0,11.72 ,23.92 
6180,63.96 ,2,0,6.40 ,63.96 
6181,629.95 ,5,0,176.39 ,629.95 
6182,113.73 ,3,0,32.98 ,113.73 
6183,14.60 ,2,0,6.86 ,14.60 
6184,887.84 ,8,0,17.76 ,887.84 
6185,403.92 ,5,0.2,25.25 ,504.90 
6186,106.80 ,10,0.2,10.68 ,133.50 
6187,70.95 ,3,0,20.58 ,70.95 
6188,34.94 ,6,0.2,11.79 ,43.68 
6189,119.04 ,6,0,35.71 ,119.04 
6190,383.84 ,4,0.2,47.98 ,479.80 
6191,799.56 ,9,0,207.89 ,799.56 
6192,31.44 ,3,0,8.49 ,31.44 
6193,25.92 ,5,0.2,9.07 ,32.40 
6194,6.33 ,5,0.8,-9.81 ,31.65 
6195,75.88 ,5,0.2,26.56 ,94.85 
6196,329.99 ,2,0.4,-77.00 ,549.98 
6197,71.38 ,3,0.2,-4.46 ,89.22 
6198,63.77 ,7,0,28.70 ,63.77 
6199,50.97 ,3,0,13.25 ,50.97 
6200,96.08 ,2,0,46.12 ,96.08 
6201,"1,439.97 ",4,0.2,485.99 ,"1,799.96 "
6202,43.56 ,3,0.2,-4.90 ,54.45 
6203,563.92 ,5,0.2,7.05 ,704.90 
6204,235.15 ,8,0.4,-47.03 ,391.92 
6205,7.71 ,2,0.2,1.74 ,9.64 
6206,51.02 ,7,0.2,15.94 ,63.77 
6207,25.25 ,4,0.2,7.89 ,31.56 
6208,56.69 ,1,0.3,-14.58 ,80.98 
6209,51.17 ,2,0.2,-6.40 ,63.96 
6210,"2,793.53 ",9,0.2,942.82 ,"3,491.91 "
6211,"1,000.02 ",7,0,290.01 ,"1,000.02 "
6212,65.94 ,3,0,22.42 ,65.94 
6213,18.24 ,3,0,9.12 ,18.24 
6214,76.12 ,2,0,22.07 ,76.12 
6215,7.64 ,1,0,3.74 ,7.64 
6216,68.16 ,3,0,27.95 ,68.16 
6217,62.24 ,8,0,29.25 ,62.24 
6218,29.97 ,3,0,0.30 ,29.97 
6219,125.70 ,6,0,35.20 ,125.70 
6220,191.98 ,2,0,51.83 ,191.98 
6221,20.86 ,7,0,1.46 ,20.86 
6222,56.70 ,9,0,26.08 ,56.70 
6223,72.70 ,4,0.2,19.08 ,90.88 
6224,12.26 ,7,0.2,1.07 ,15.33 
6225,218.35 ,3,0.2,-54.59 ,272.94 
6226,66.29 ,1,0.7,-103.86 ,220.98 
6227,291.17 ,4,0.2,-14.56 ,363.96 
6228,88.78 ,3,0.2,7.77 ,110.97 
6229,110.38 ,4,0.4,-20.24 ,183.96 
6230,55.18 ,3,0.2,15.86 ,68.97 
6231,30.32 ,4,0,11.82 ,30.32 
6232,177.57 ,2,0.2,8.88 ,221.96 
6233,19.44 ,3,0,9.33 ,19.44 
6234,71.28 ,11,0,34.21 ,71.28 
6235,"1,471.96 ",5,0.2,459.99 ,"1,839.95 "
6236,79.96 ,5,0.2,-17.99 ,99.95 
6237,57.58 ,3,0.2,21.59 ,71.97 
6238,26.34 ,4,0.2,9.22 ,32.92 
6239,166.50 ,3,0,21.65 ,166.50 
6240,360.38 ,2,0,93.70 ,360.38 
6241,11.74 ,1,0.2,3.82 ,14.68 
6242,247.44 ,8,0,101.45 ,247.44 
6243,18.24 ,2,0.7,-14.59 ,60.80 
6244,25.35 ,3,0,7.61 ,25.35 
6245,119.04 ,6,0,30.95 ,119.04 
6246,22.14 ,3,0,6.42 ,22.14 
6247,13.98 ,2,0,6.01 ,13.98 
6248,43.41 ,1,0,19.97 ,43.41 
6249,6.24 ,3,0,2.62 ,6.24 
6250,465.16 ,2,0,120.94 ,465.16 
6251,7.98 ,1,0,3.99 ,7.98 
6252,2.39 ,1,0.8,-6.34 ,11.97 
6253,58.32 ,9,0,27.99 ,58.32 
6254,200.97 ,3,0,50.24 ,200.97 
6255,21.36 ,8,0,8.12 ,21.36 
6256,9.86 ,4,0.2,3.45 ,12.32 
6257,3.44 ,1,0.7,-2.53 ,11.48 
6258,384.59 ,2,0.2,-81.73 ,480.74 
6259,22.92 ,3,0,11.23 ,22.92 
6260,11.36 ,4,0,5.57 ,11.36 
6261,14.59 ,3,0.2,4.92 ,18.24 
6262,41.40 ,4,0,19.87 ,41.40 
6263,442.37 ,7,0.8,-729.91 ,"2,211.86 "
6264,34.50 ,3,0,15.53 ,34.50 
6265,28.85 ,5,0,14.43 ,28.85 
6266,3.49 ,2,0.2,1.18 ,4.36 
6267,143.86 ,9,0.2,48.55 ,179.82 
6268,311.98 ,2,0,93.59 ,311.98 
6269,22.45 ,5,0,10.33 ,22.45 
6270,39.99 ,1,0.2,-8.00 ,49.99 
6271,"1,159.06 ",9,0.2,43.46 ,"1,448.82 "
6272,179.90 ,5,0,44.98 ,179.90 
6273,116.31 ,7,0.2,23.26 ,145.39 
6274,12.42 ,3,0,4.47 ,12.42 
6275,428.40 ,3,0,89.96 ,428.40 
6276,24.75 ,5,0,10.89 ,24.75 
6277,87.71 ,7,0,41.22 ,87.71 
6278,69.52 ,2,0,17.38 ,69.52 
6279,20.78 ,2,0.2,-4.68 ,25.98 
6280,12.82 ,3,0.2,4.17 ,16.02 
6281,5.90 ,2,0.2,1.99 ,7.38 
6282,63.82 ,2,0.2,9.57 ,79.78 
6283,141.55 ,3,0.2,-26.54 ,176.94 
6284,304.90 ,5,0,143.30 ,304.90 
6285,563.24 ,5,0.2,56.32 ,704.05 
6286,661.18 ,2,0.4,-231.41 ,"1,101.96 "
6287,239.98 ,3,0.2,18.00 ,299.97 
6288,502.49 ,3,0.2,-87.94 ,628.11 
6289,196.70 ,6,0.2,68.85 ,245.88 
6290,915.14 ,4,0.2,102.95 ,"1,143.92 "
6291,327.76 ,8,0,91.77 ,327.76 
6292,701.96 ,2,0,168.47 ,701.96 
6293,88.78 ,3,0.2,7.77 ,110.97 
6294,64.14 ,3,0,16.68 ,64.14 
6295,33.55 ,1,0.2,12.58 ,41.94 
6296,"1,737.18 ",6,0,503.78 ,"1,737.18 "
6297,704.25 ,5,0,84.51 ,704.25 
6298,141.76 ,4,0,66.63 ,141.76 
6299,36.36 ,3,0.2,12.27 ,45.45 
6300,25.83 ,3,0,9.56 ,25.83 
6301,24.59 ,3,0.8,-38.11 ,122.94 
6302,13.98 ,2,0.2,4.72 ,17.48 
6303,195.96 ,5,0.2,19.60 ,244.95 
6304,74.35 ,3,0.2,23.24 ,92.94 
6305,6.68 ,1,0,3.21 ,6.68 
6306,17.58 ,7,0.2,-4.18 ,21.98 
6307,104.78 ,1,0.2,-14.41 ,130.98 
6308,47.95 ,3,0.2,16.78 ,59.94 
6309,650.35 ,3,0.2,-97.55 ,812.94 
6310,629.18 ,8,0.2,228.08 ,786.48 
6311,15.18 ,1,0.2,5.31 ,18.97 
6312,127.95 ,3,0,21.75 ,127.95 
6313,579.51 ,3,0,81.13 ,579.51 
6314,14.99 ,1,0,7.35 ,14.99 
6315,151.92 ,4,0,45.58 ,151.92 
6316,196.62 ,2,0,96.34 ,196.62 
6317,144.12 ,3,0,69.18 ,144.12 
6318,15.96 ,2,0,7.98 ,15.96 
6319,39.96 ,5,0.2,3.50 ,49.95 
6320,34.08 ,6,0,15.34 ,34.08 
6321,10.37 ,2,0.2,3.63 ,12.96 
6322,7.75 ,3,0.2,2.81 ,9.69 
6323,15.28 ,2,0,7.49 ,15.28 
6324,65.97 ,3,0,31.01 ,65.97 
6325,33.40 ,5,0,16.03 ,33.40 
6326,210.84 ,4,0,103.31 ,210.84 
6327,13.98 ,1,0,4.05 ,13.98 
6328,272.94 ,3,0,30.02 ,272.94 
6329,19.05 ,5,0,8.95 ,19.05 
6330,247.72 ,4,0.1,93.58 ,275.24 
6331,66.58 ,2,0,15.98 ,66.58 
6332,43.92 ,3,0,12.74 ,43.92 
6333,14.73 ,3,0,4.86 ,14.73 
6334,29.70 ,5,0,13.37 ,29.70 
6335,49.12 ,4,0,23.09 ,49.12 
6336,18.28 ,5,0.2,6.40 ,22.85 
6337,47.04 ,4,0,15.99 ,47.04 
6338,339.96 ,5,0.2,42.50 ,424.95 
6339,87.80 ,4,0,43.90 ,87.80 
6340,221.38 ,2,0.1,2.46 ,245.98 
6341,"5,199.96 ",4,0,"1,351.99 ","5,199.96 "
6342,156.51 ,4,0.2,-35.22 ,195.64 
6343,119.85 ,3,0,52.73 ,119.85 
6344,30.44 ,2,0,14.92 ,30.44 
6345,69.28 ,2,0,33.25 ,69.28 
6346,587.97 ,3,0,170.51 ,587.97 
6347,24.55 ,5,0,12.03 ,24.55 
6348,12.18 ,1,0.2,4.41 ,15.22 
6349,37.32 ,3,0,10.45 ,37.32 
6350,35.06 ,2,0,10.52 ,35.06 
6351,108.40 ,5,0.6,-105.69 ,271.00 
6352,361.38 ,2,0.2,27.10 ,451.72 
6353,2.41 ,1,0.7,-2.01 ,8.04 
6354,8.39 ,1,0,2.10 ,8.39 
6355,337.98 ,2,0,101.39 ,337.98 
6356,83.92 ,5,0.2,-13.64 ,104.90 
6357,19.68 ,5,0.2,6.89 ,24.60 
6358,25.92 ,4,0,12.44 ,25.92 
6359,6.48 ,1,0,3.11 ,6.48 
6360,86.35 ,6,0.2,8.64 ,107.94 
6361,56.30 ,2,0,15.76 ,56.30 
6362,51.02 ,7,0.2,8.29 ,63.77 
6363,150.80 ,5,0.2,56.55 ,188.50 
6364,"1,039.99 ",1,0.2,104.00 ,"1,299.99 "
6365,51.84 ,8,0,24.88 ,51.84 
6366,41.22 ,1,0,11.13 ,41.22 
6367,240.37 ,1,0,7.21 ,240.37 
6368,119.02 ,2,0,33.33 ,119.02 
6369,133.12 ,5,0.2,49.92 ,166.40 
6370,38.08 ,5,0.6,-29.51 ,95.20 
6371,113.57 ,2,0.2,12.78 ,141.96 
6372,83.92 ,4,0,21.82 ,83.92 
6373,6.63 ,3,0,3.12 ,6.63 
6374,371.97 ,3,0,66.95 ,371.97 
6375,561.58 ,2,0.2,70.20 ,701.98 
6376,99.92 ,5,0.2,-1.25 ,124.90 
6377,4.93 ,2,0.2,1.72 ,6.16 
6378,14.76 ,2,0,4.28 ,14.76 
6379,99.99 ,1,0,42.00 ,99.99 
6380,286.15 ,5,0,71.54 ,286.15 
6381,49.79 ,8,0.2,-11.83 ,62.24 
6382,299.98 ,5,0.5,-167.99 ,599.95 
6383,158.38 ,4,0.4,-36.95 ,263.96 
6384,32.78 ,4,0.8,-52.45 ,163.92 
6385,47.98 ,2,0.2,14.40 ,59.98 
6386,62.59 ,8,0.2,13.30 ,78.24 
6387,4.28 ,1,0.8,-6.63 ,21.38 
6388,10.56 ,2,0,4.75 ,10.56 
6389,229.94 ,2,0,6.90 ,229.94 
6390,311.15 ,5,0,146.24 ,311.15 
6391,12.96 ,2,0,6.35 ,12.96 
6392,14.62 ,2,0,6.73 ,14.62 
6393,5.76 ,2,0,2.82 ,5.76 
6394,21.48 ,6,0,10.53 ,21.48 
6395,396.92 ,4,0,198.46 ,396.92 
6396,17.15 ,1,0,4.63 ,17.15 
6397,23.12 ,2,0.2,7.80 ,28.90 
6398,5.25 ,2,0.2,0.59 ,6.56 
6399,824.95 ,5,0,247.49 ,824.95 
6400,24.64 ,8,0,11.83 ,24.64 
6401,227.88 ,6,0,68.36 ,227.88 
6402,241.96 ,2,0,33.87 ,241.96 
6403,3.89 ,1,0,1.87 ,3.89 
6404,8.01 ,3,0,3.04 ,8.01 
6405,177.48 ,3,0.2,19.97 ,221.85 
6406,569.57 ,2,0.2,7.12 ,711.96 
6407,149.73 ,7,0,43.42 ,149.73 
6408,899.43 ,5,0.3,-12.85 ,"1,284.90 "
6409,46.20 ,5,0.2,5.78 ,57.75 
6410,47.95 ,3,0.2,16.18 ,59.94 
6411,7.99 ,1,0.2,0.70 ,9.99 
6412,76.86 ,2,0.2,26.90 ,96.08 
6413,102.93 ,3,0,48.38 ,102.93 
6414,98.16 ,6,0,9.82 ,98.16 
6415,11.52 ,5,0.7,-7.68 ,38.40 
6416,83.88 ,1,0.2,29.36 ,104.85 
6417,108.58 ,4,0.4,-25.33 ,180.96 
6418,5.98 ,2,0.2,-1.35 ,7.48 
6419,21.96 ,2,0,6.15 ,21.96 
6420,368.97 ,3,0,81.17 ,368.97 
6421,12.39 ,3,0,3.47 ,12.39 
6422,332.94 ,3,0,9.99 ,332.94 
6423,111.93 ,7,0,34.70 ,111.93 
6424,454.27 ,8,0.2,-73.82 ,567.84 
6425,19.44 ,3,0,9.33 ,19.44 
6426,"8,399.98 ",4,0.4,"1,120.00 ","13,999.96 "
6427,6.29 ,1,0.7,-4.20 ,20.98 
6428,10.37 ,2,0.2,3.63 ,12.96 
6429,122.38 ,3,0.4,-24.48 ,203.97 
6430,25.98 ,2,0.2,-1.62 ,32.48 
6431,945.04 ,6,0.4,-299.26 ,"1,575.06 "
6432,14.30 ,7,0.7,-10.49 ,47.67 
6433,410.35 ,3,0.2,-51.29 ,512.94 
6434,23.52 ,5,0.2,8.53 ,29.40 
6435,180.96 ,5,0.2,13.57 ,226.20 
6436,35.00 ,4,0,14.70 ,35.00 
6437,477.15 ,5,0,28.63 ,477.15 
6438,302.38 ,3,0.2,22.68 ,377.97 
6439,974.99 ,4,0.3,-97.50 ,"1,392.84 "
6440,589.41 ,5,0.1,-6.55 ,654.90 
6441,34.70 ,5,0,12.49 ,34.70 
6442,99.87 ,3,0,23.97 ,99.87 
6443,37.94 ,2,0,18.21 ,37.94 
6444,24.90 ,5,0,11.45 ,24.90 
6445,82.26 ,3,0,33.73 ,82.26 
6446,7.10 ,6,0.2,2.49 ,8.88 
6447,103.50 ,5,0.6,-77.63 ,258.75 
6448,2.46 ,1,0.2,0.86 ,3.08 
6449,8.72 ,1,0.2,0.65 ,10.90 
6450,10.76 ,2,0,5.16 ,10.76 
6451,45.68 ,2,0,21.01 ,45.68 
6452,6.70 ,1,0,2.21 ,6.70 
6453,158.38 ,3,0.2,13.86 ,197.97 
6454,3.44 ,2,0.2,0.56 ,4.30 
6455,56.56 ,2,0,15.27 ,56.56 
6456,36.96 ,7,0,11.46 ,36.96 
6457,135.99 ,1,0,36.72 ,135.99 
6458,15.96 ,7,0,7.02 ,15.96 
6459,3.76 ,2,0,1.09 ,3.76 
6460,14.70 ,5,0,6.62 ,14.70 
6461,37.20 ,5,0,9.30 ,37.20 
6462,89.97 ,3,0,18.89 ,89.97 
6463,261.96 ,2,0,23.58 ,261.96 
6464,74.00 ,5,0,37.00 ,74.00 
6465,13.28 ,2,0,6.37 ,13.28 
6466,84.96 ,6,0.2,6.37 ,106.20 
6467,68.46 ,7,0,25.33 ,68.46 
6468,"2,079.40 ",5,0,582.23 ,"2,079.40 "
6469,629.95 ,5,0,176.39 ,629.95 
6470,72.42 ,6,0,23.90 ,72.42 
6471,131.98 ,2,0,35.63 ,131.98 
6472,114.52 ,7,0,11.45 ,114.52 
6473,100.24 ,10,0.2,33.83 ,125.30 
6474,871.80 ,3,0.2,87.18 ,"1,089.75 "
6475,61.96 ,4,0.5,-53.29 ,123.92 
6476,4.55 ,3,0.7,-3.49 ,15.18 
6477,5.20 ,2,0.2,0.59 ,6.50 
6478,205.99 ,1,0.2,-2.57 ,257.49 
6479,15.55 ,3,0.2,5.44 ,19.44 
6480,503.96 ,5,0.2,50.40 ,629.95 
6481,24.47 ,7,0.2,1.84 ,30.59 
6482,241.57 ,2,0.2,0.00 ,301.96 
6483,110.40 ,2,0.2,-4.14 ,138.00 
6484,384.77 ,2,0.4,-115.43 ,641.28 
6485,78.66 ,6,0,36.18 ,78.66 
6486,45.36 ,4,0,22.23 ,45.36 
6487,962.08 ,4,0.2,156.34 ,"1,202.60 "
6488,12.84 ,3,0.7,-9.85 ,42.81 
6489,295.46 ,14,0.2,96.02 ,369.32 
6490,32.40 ,5,0,15.55 ,32.40 
6491,103.94 ,4,0.2,16.89 ,129.92 
6492,289.57 ,2,0.2,10.86 ,361.96 
6493,39.72 ,5,0.2,4.47 ,49.65 
6494,244.77 ,4,0.2,24.48 ,305.96 
6495,24.00 ,2,0.2,-2.70 ,30.00 
6496,15.55 ,3,0.2,5.44 ,19.44 
6497,26.18 ,2,0.2,-3.27 ,32.72 
6498,20.94 ,3,0,6.07 ,20.94 
6499,135.09 ,9,0,62.14 ,135.09 
6500,279.86 ,14,0,64.37 ,279.86 
6501,90.06 ,6,0,41.43 ,90.06 
6502,539.96 ,6,0.4,-107.99 ,899.94 
6503,50.23 ,7,0.4,-10.05 ,83.72 
6504,19.24 ,3,0.7,-13.47 ,64.14 
6505,"1,247.64 ",3,0,349.34 ,"1,247.64 "
6506,5.30 ,3,0.2,0.46 ,6.63 
6507,19.14 ,4,0.2,5.98 ,23.92 
6508,332.83 ,4,0.2,-24.96 ,416.04 
6509,279.90 ,5,0,137.15 ,279.90 
6510,50.35 ,3,0.2,17.62 ,62.94 
6511,34.02 ,3,0,16.67 ,34.02 
6512,23.88 ,6,0,8.12 ,23.88 
6513,11.52 ,4,0,5.64 ,11.52 
6514,286.93 ,7,0,140.60 ,286.93 
6515,206.38 ,2,0.2,23.22 ,257.98 
6516,218.35 ,3,0.2,0.00 ,272.94 
6517,529.90 ,5,0,105.98 ,529.90 
6518,99.30 ,10,0,41.71 ,99.30 
6519,108.96 ,2,0,30.51 ,108.96 
6520,2.69 ,1,0.2,0.84 ,3.36 
6521,"5,443.96 ",4,0,"2,504.22 ","5,443.96 "
6522,302.67 ,3,0,72.64 ,302.67 
6523,56.07 ,7,0,25.23 ,56.07 
6524,10.08 ,2,0.2,3.28 ,12.60 
6525,59.99 ,1,0.4,-13.00 ,99.99 
6526,5.72 ,5,0.7,-4.76 ,19.05 
6527,9.42 ,5,0.7,-7.85 ,31.40 
6528,"1,999.96 ",4,0,899.98 ,"1,999.96 "
6529,216.40 ,4,0,56.26 ,216.40 
6530,6.94 ,3,0.2,2.34 ,8.67 
6531,4.43 ,3,0.8,-6.86 ,22.14 
6532,8.80 ,5,0,2.55 ,8.80 
6533,142.80 ,1,0,29.99 ,142.80 
6534,399.95 ,5,0,143.98 ,399.95 
6535,"2,152.78 ",3,0.2,726.56 ,"2,690.97 "
6536,"4,007.84 ",10,0.2,-50.10 ,"5,009.80 "
6537,328.59 ,3,0.4,-147.87 ,547.65 
6538,98.35 ,3,0.2,-24.59 ,122.94 
6539,158.99 ,1,0,41.34 ,158.99 
6540,291.10 ,5,0,75.69 ,291.10 
6541,73.68 ,6,0,34.63 ,73.68 
6542,139.92 ,2,0,23.79 ,139.92 
6543,107.88 ,3,0.2,10.79 ,134.85 
6544,33.29 ,1,0,7.99 ,33.29 
6545,58.17 ,5,0.7,-46.54 ,193.90 
6546,5.04 ,2,0.2,1.76 ,6.30 
6547,24.78 ,1,0.2,7.75 ,30.98 
6548,634.12 ,6,0.3,-172.12 ,905.88 
6549,17.47 ,3,0.2,5.68 ,21.84 
6550,155.88 ,6,0,38.97 ,155.88 
6551,327.56 ,4,0.1,21.84 ,363.96 
6552,13.36 ,2,0,6.41 ,13.36 
6553,158.90 ,5,0,7.95 ,158.90 
6554,319.97 ,4,0.2,71.99 ,399.96 
6555,505.32 ,3,0.2,31.58 ,631.65 
6556,3.81 ,1,0.2,1.24 ,4.76 
6557,8.68 ,1,0.8,-14.76 ,43.41 
6558,24.42 ,1,0.2,7.94 ,30.53 
6559,"1,522.64 ",9,0.1,169.18 ,"1,691.82 "
6560,419.90 ,5,0,197.35 ,419.90 
6561,3.15 ,1,0,1.51 ,3.15 
6562,33.62 ,5,0.8,-90.77 ,168.10 
6563,16.14 ,3,0,7.91 ,16.14 
6564,194.25 ,2,0.3,-38.85 ,277.50 
6565,8.64 ,3,0,2.51 ,8.64 
6566,872.32 ,4,0,244.25 ,872.32 
6567,243.99 ,4,0.8,-426.99 ,"1,219.96 "
6568,7.12 ,5,0.2,0.71 ,8.90 
6569,2.69 ,2,0.2,1.01 ,3.36 
6570,317.06 ,3,0.3,-18.12 ,452.94 
6571,149.35 ,3,0.2,50.41 ,186.69 
6572,227.98 ,3,0.2,28.50 ,284.97 
6573,11.96 ,2,0,5.86 ,11.96 
6574,563.40 ,4,0,67.61 ,563.40 
6575,319.92 ,8,0,118.37 ,319.92 
6576,"1,049.44 ",8,0,440.76 ,"1,049.44 "
6577,170.35 ,3,0.2,-17.04 ,212.94 
6578,173.94 ,6,0,50.44 ,173.94 
6579,"1,007.94 ",7,0.2,75.60 ,"1,259.93 "
6580,6.68 ,1,0,3.21 ,6.68 
6581,8.34 ,3,0,2.25 ,8.34 
6582,101.94 ,3,0,30.58 ,101.94 
6583,179.97 ,3,0,86.39 ,179.97 
6584,101.94 ,6,0,29.56 ,101.94 
6585,271.96 ,4,0,67.99 ,271.96 
6586,8.80 ,5,0,3.87 ,8.80 
6587,19.68 ,6,0,5.71 ,19.68 
6588,302.94 ,3,0,69.68 ,302.94 
6589,14.94 ,3,0,7.17 ,14.94 
6590,231.72 ,2,0,11.59 ,231.72 
6591,9.91 ,3,0.2,3.22 ,12.39 
6592,34.65 ,3,0,9.70 ,34.65 
6593,19.80 ,5,0.2,1.73 ,24.75 
6594,33.57 ,2,0.2,11.75 ,41.96 
6595,125.93 ,7,0,35.26 ,125.93 
6596,11.76 ,5,0.7,-7.84 ,39.20 
6597,5.34 ,1,0.2,1.87 ,6.68 
6598,1.37 ,1,0.7,-0.91 ,4.55 
6599,62.02 ,2,0.2,22.48 ,77.52 
6600,60.72 ,3,0,23.68 ,60.72 
6601,146.82 ,3,0,73.41 ,146.82 
6602,239.84 ,8,0,64.76 ,239.84 
6603,15.66 ,6,0,7.20 ,15.66 
6604,146.35 ,3,0.2,-32.93 ,182.94 
6605,5.94 ,3,0,0.00 ,5.94 
6606,45.36 ,7,0,21.77 ,45.36 
6607,211.17 ,4,0.2,23.76 ,263.96 
6608,484.70 ,6,0.2,-84.82 ,605.88 
6609,371.98 ,3,0.2,116.24 ,464.97 
6610,89.82 ,6,0,25.15 ,89.82 
6611,19.30 ,3,0.2,6.03 ,24.12 
6612,191.96 ,2,0,51.83 ,191.96 
6613,21.30 ,3,0,9.80 ,21.30 
6614,469.95 ,5,0,131.59 ,469.95 
6615,209.88 ,3,0,35.68 ,209.88 
6616,239.67 ,2,0.15,14.10 ,281.96 
6617,22.50 ,6,0,10.80 ,22.50 
6618,219.84 ,4,0,107.72 ,219.84 
6619,32.40 ,5,0,15.55 ,32.40 
6620,209.94 ,6,0,54.58 ,209.94 
6621,"4,164.05 ",5,0,83.28 ,"4,164.05 "
6622,212.94 ,3,0,53.24 ,212.94 
6623,41.88 ,6,0,12.15 ,41.88 
6624,58.48 ,8,0,27.49 ,58.48 
6625,102.44 ,1,0.3,-13.17 ,146.34 
6626,199.30 ,4,0.3,-8.54 ,284.72 
6627,"6,999.96 ",4,0,"2,239.99 ","6,999.96 "
6628,12.96 ,2,0,6.22 ,12.96 
6629,279.86 ,14,0,134.33 ,279.86 
6630,7.38 ,5,0.7,-5.41 ,24.60 
6631,698.35 ,3,0.2,52.38 ,872.94 
6632,"1,747.25 ",5,0,629.01 ,"1,747.25 "
6633,54.48 ,1,0,15.25 ,54.48 
6634,199.99 ,1,0,86.00 ,199.99 
6635,68.54 ,11,0.7,-52.55 ,228.47 
6636,627.17 ,4,0.2,70.56 ,783.96 
6637,122.12 ,5,0.2,39.69 ,152.65 
6638,6.99 ,3,0,2.03 ,6.99 
6639,107.42 ,6,0.2,36.26 ,134.28 
6640,"1,421.66 ",8,0.4,-734.53 ,"2,369.44 "
6641,125.88 ,6,0,60.42 ,125.88 
6642,79.78 ,2,0,29.52 ,79.78 
6643,133.20 ,9,0,66.60 ,133.20 
6644,438.37 ,4,0.2,38.36 ,547.96 
6645,139.94 ,7,0.2,-31.49 ,174.93 
6646,133.47 ,4,0.2,15.02 ,166.84 
6647,564.20 ,3,0.5,-304.67 ,"1,128.39 "
6648,87.17 ,2,0.2,8.72 ,108.96 
6649,42.62 ,7,0.8,-68.19 ,213.08 
6650,319.98 ,2,0.2,107.99 ,399.98 
6651,45.92 ,5,0.2,15.50 ,57.40 
6652,21.18 ,2,0.6,-11.65 ,52.96 
6653,20.74 ,4,0.2,7.26 ,25.92 
6654,213.43 ,5,0.3,-39.64 ,304.90 
6655,333.58 ,3,0.2,25.02 ,416.97 
6656,31.99 ,1,0.2,4.80 ,39.99 
6657,51.17 ,2,0.2,-6.40 ,63.96 
6658,10.64 ,5,0.2,3.86 ,13.30 
6659,68.70 ,2,0.2,16.32 ,85.88 
6660,386.91 ,9,0.5,-185.72 ,773.82 
6661,39.66 ,2,0,11.90 ,39.66 
6662,113.92 ,2,0,33.04 ,113.92 
6663,447.86 ,7,0,210.49 ,447.86 
6664,356.85 ,5,0,60.66 ,356.85 
6665,251.58 ,7,0,113.21 ,251.58 
6666,219.84 ,5,0.2,79.69 ,274.80 
6667,42.85 ,5,0,15.43 ,42.85 
6668,6.16 ,2,0,2.96 ,6.16 
6669,17.00 ,2,0,4.42 ,17.00 
6670,87.40 ,5,0,34.96 ,87.40 
6671,29.84 ,2,0,13.43 ,29.84 
6672,49.57 ,2,0.2,17.35 ,61.96 
6673,265.86 ,7,0,79.76 ,265.86 
6674,67.96 ,4,0,12.23 ,67.96 
6675,10.92 ,6,0,4.91 ,10.92 
6676,83.90 ,2,0,22.65 ,83.90 
